athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
"47,019",20,Female,association_football,DI,105,"6,300","2,802.21",12.38,0,2,0,1.6,20.25,16,16,4.51,5.27,26.69,87.78,298.98
"47,019",20,Female,association_football,DI,123,"7,380","5,465.33",72.78,8.6,4,1,2.67,23.06,18,32,4.69,5.06,44.43,0,776.35
"47,019",20,Female,association_football,DI,120,"7,200","5,994.59",40.39,0,8,0,3,20.17,23,17,5.39,4.73,49.95,49.7,889.2
"47,019",20,Female,association_football,DI,60,"3,600","1,661.73",0,0,0,0,1.66,16.51,5,2,4.31,3.39,27.7,40.67,164.22
"47,019",20,Female,association_football,DI,90,"5,400","1,860.77",15.38,0,3,0,1.24,20.92,9,12,4.2,4.68,20.68,49.21,275.33
"47,019",20,Female,association_football,DI,90,"5,400",414,0,0,0,0,0.28,17.56,1,1,3.15,3.53,4.6,41.3,56.54
"47,019",20,Female,association_football,DI,91,"5,460","1,280.80",17.69,9.58,2,1,0.84,23.23,2,7,3.75,5.39,14.07,54.66,226.45
"47,019",20,Female,association_football,DI,99,"5,940","3,388.37",5.38,0,1,0,2.05,20.19,14,11,4.26,4.88,34.23,47.49,280.93
"47,019",20,Female,association_football,DI,116,"6,960","4,530.14",49.15,0,4,0,2.34,22.46,20,24,5.22,4.75,39.05,55.34,614.95
"47,019",20,Female,association_football,DI,100,"6,000","3,840.09",12.39,0,2,0,2.3,19.65,15,21,4.07,5.07,38.4,77.09,411.06
"47,019",20,Female,association_football,DI,90,"5,400","2,386.26",7.1,0,1,0,1.59,19.69,10,12,4.66,5.26,26.51,46.32,280.54
"47,019",20,Female,association_football,DI,110,"6,600","1,301.79",26.28,0,2,0,0.71,21.55,3,0,3.48,0,11.83,50.69,135.55
"47,019",20,Female,association_football,DI,105,"6,300","4,081.27",9.5,0,2,0,2.33,19.8,26,23,4.55,4.56,38.87,77.7,519.52
"47,454",19,Female,association_football,DI,100,"6,000","7,398.90",164.02,41.03,18,3,4.44,24.87,48,17,4.74,4.78,73.99,97.68,789.17
"47,454",19,Female,association_football,DI,90,"5,400","5,567.09",98.77,86.48,12,4,3.71,26.27,43,30,4.79,5.44,61.86,103.21,639.97
"47,454",19,Female,association_football,DI,90,"5,400","5,623.11",182.96,0,16,0,3.75,20.95,33,8,4.86,4.64,62.48,79.75,571.65
"47,454",19,Female,association_football,DI,75,"4,500","4,199.70",61.93,0,4,0,3.36,22.2,35,27,5.36,5.72,56,84.52,500.32
"47,454",19,Female,association_football,DI,100,"6,000",203.76,0,0,0,0,0.12,6.39,0,0,0,0,2.04,29.02,10.26
"47,454",19,Female,association_football,DI,120,"7,200",158.52,0,0,0,0,0.079,6.19,1,1,4.92,5.05,1.32,28.12,8.78
"47,454",19,Female,association_football,DI,120,"7,200","5,611.27",14.69,0,2,0,2.81,21.98,48,30,5.01,5.76,46.76,94.87,612.45
"47,454",19,Female,association_football,DI,90,"5,400","6,705.84",85.29,8.74,10,2,4.47,23.17,42,31,5.37,4.87,74.51,105.3,736.8
"47,454",19,Female,association_football,DI,90,"5,400","5,382.60",189,0,10,0,3.59,22,45,34,5.36,5.6,59.81,123.47,576.96
"47,454",19,Female,association_football,DI,90,"5,400","2,881.30",0,0,0,0,1.92,17.82,40,43,4.7,5.55,32.01,0,345.05
"47,454",19,Female,association_football,DI,50,"3,000","2,176.41",149.5,118.77,17,6,2.61,25.46,15,14,4.8,4.65,43.53,102.94,245.9
"47,454",19,Female,association_football,DI,60,"3,600",274.46,0,0,0,0,0.27,0,0,0,0,0,4.57,0,0
"47,454",19,Female,association_football,DI,95,"5,700","5,701.71",143.23,0,15,0,3.6,21.91,39,44,5.43,5.41,60.02,94.55,706.88
"47,454",19,Female,association_football,DI,90,"5,400","1,078",0,0,0,0,0.72,14.71,4,5,4.05,4.03,11.98,59.48,84.47
"47,454",19,Female,association_football,DI,100,"6,000","4,582.63",95.71,55.78,12,4,2.75,24.73,28,25,5.81,5.66,45.83,106.73,434.52
"47,454",19,Female,association_football,DI,60,"3,600","1,399.70",0,0,0,0,1.4,17.9,33,40,5.38,4.57,23.33,72.37,229.6
"47,454",19,Female,association_football,DI,60,"3,600","3,847.19",333.63,0,20,0,3.85,22.51,29,16,5.51,4.96,64.12,91.02,464.89
"47,454",19,Female,association_football,DI,70,"4,200","4,889.61",44.57,0,7,0,4.19,20.15,18,13,4.53,4.53,69.85,79.17,535.03
"47,454",19,Female,association_football,DI,90,"5,400","5,635.54",190.08,0,13,0,3.76,21.37,32,42,5.19,5.19,62.62,86.4,590.39
"47,465",20,Male,american_football,DI-FCS,90,"5,400","2,901.94",100.35,0,9,0,1.93,25.1,66,76,7.36,7.02,32.24,88.47,383.3
"47,465",20,Male,american_football,DI-FCS,137,"8,220","1,783.11",369.7,88.14,27,6,0.78,28.37,23,3,6.33,3.43,13.02,109.19,343.71
"47,465",20,Male,american_football,DI-FCS,130,"7,800","5,215.11",348.64,10.9,39,2,2.41,25.98,121,109,9.88,8.42,40.12,108.58,773.52
"47,465",20,Male,american_football,DI-FCS,80,"4,800","3,298.26",98.68,0,10,0,2.47,23.93,79,43,9.54,9.43,41.23,0,407.99
"47,465",20,Male,american_football,DI-FCS,100,"6,000","3,933.31",185.82,0,24,0,2.36,24.04,77,81,8.67,8.9,39.33,84.76,483.43
"47,529",21,Male,american_football,DI,130,"7,800","5,912.68",223.29,60.25,29,5,2.73,30.1,158,87,6.94,6.68,45.48,91.2,646.59
"47,529",21,Male,american_football,DI,105,"6,300","4,373.75",97.18,30.59,16,4,2.5,27.72,126,58,7.65,6.49,41.65,83.98,492.06
"47,529",21,Male,american_football,DI,140,"8,400","5,099.45",170.33,42.87,29,4,2.19,28.92,130,71,7.29,6.48,36.42,87.64,527.2
"47,529",21,Male,american_football,DI,80,"4,800","2,537.72",0,0,0,0,1.9,19.61,67,40,6.36,9.98,31.72,59.43,257.98
"47,529",21,Male,american_football,DI,77,"4,620","3,557.36",4.62,0,1,0,2.77,20.28,107,46,9.12,5.82,46.2,61.45,371.3
"47,529",21,Male,american_football,DI,44,"2,640","2,306.34",232.16,18.94,29,2,3.15,27.37,76,55,7.64,6.52,52.42,82.95,317.22
"47,529",21,Male,american_football,DI,62,"3,720","1,318.87",283.34,37.82,21,4,1.28,28.09,18,2,5.87,9.14,21.27,85.12,165.81
"47,529",21,Male,american_football,DI,45,"2,700","2,753.40","1,285.21",4.59,84,1,3.67,25.41,34,5,6.25,4.3,61.19,76.98,326.2
"47,529",21,Male,american_football,DI,61,"3,660","2,207.68",409.65,71.35,45,10,2.17,28.59,47,41,9.92,7.58,36.19,86.65,288.02
"47,529",21,Male,american_football,DI,42,"2,520","2,497.28","1,244.88",9.93,64,2,3.57,25.71,26,3,8.45,4.39,59.46,77.9,301.45
"47,529",21,Male,american_football,DI,62,"3,720","2,248.73",395.8,45.4,42,7,2.18,27.94,45,35,7.07,7.05,36.27,84.67,270.94
"47,529",21,Male,american_football,DI,55,"3,300","2,668.75",263.73,5.21,31,1,2.91,25.28,88,71,8.45,6.8,48.52,76.59,363.39
"47,529",21,Male,american_football,DI,52,"3,120","1,986.11",269.15,69.36,29,8,2.29,27,38,29,7.44,7.7,38.19,81.81,250.23
"47,529",21,Male,american_football,DI,66,"3,960","2,013.44",167.04,195.54,22,12,1.83,30.3,34,12,6.72,5.1,30.51,91.81,251.49
"47,529",21,Male,american_football,DI,32,"1,920","1,149.54",224.59,0,11,0,2.16,24.31,17,6,5.9,5.72,35.92,73.67,127.43
"47,529",21,Male,american_football,DI,51,"3,060","2,387.80",766.82,320.7,58,38,2.81,27.78,19,8,5.97,4.77,46.82,84.16,275.6
"47,529",21,Male,american_football,DI,66,"3,960","1,923.27",221.32,125.76,21,12,1.75,33,35,10,6.2,5.95,29.14,103.5,229.97
"47,529",21,Male,american_football,DI,60,"3,600","1,530.11",324.68,119.04,33,10,1.53,28.74,30,16,6.38,5.7,25.5,87.08,208.16
"47,529",21,Male,american_football,DI,55,"3,300","2,211.16",348.09,128.08,38,13,2.41,28.43,35,25,8.1,8.25,40.2,86.15,238.19
"47,529",21,Male,american_football,DI,77,"4,620","3,517.64",110.95,32.78,15,3,2.74,27.33,89,49,5.91,6.26,45.68,82.83,384.5
"47,529",21,Male,american_football,DI,66,"3,960","1,869.45",191.89,92.99,20,8,1.7,31.89,28,8,5.5,5.52,28.33,96.62,206.64
"47,529",21,Male,american_football,DI,45,"2,700","1,880.27",10.26,0,2,0,2.51,21.2,58,32,5.93,5.78,41.78,64.25,198.14
"47,743",21,Male,american_football,DI,150,"9,000","4,360.93",113.13,0,7,0,1.74,24.69,40,12,6.52,5.89,29.07,99.78,373.84
"47,743",21,Male,american_football,DI,150,"9,000","4,614.26",48.81,0,4,0,1.85,24.74,54,12,7.46,4.86,30.76,0,373.8
"47,743",21,Male,american_football,DI,330,"19,800","7,274.29",86.32,68.06,11,4,1.32,32.65,39,13,6,7.09,22.04,131.15,601.97
"47,743",21,Male,american_football,DI,130,"7,800","4,169.32",76.49,0,5,0,1.92,24.89,28,17,6.36,5.59,32.07,100.63,327.2
"48,715",20,Female,association_football,DI,105,"6,300","3,055.16",3.15,0,1,0,1.75,19.38,17,19,4.23,5.61,29.1,83.52,311.91
"48,715",20,Female,association_football,DI,120,"7,200","4,193.59",20.63,0,3,0,2.1,19.42,10,13,3.65,4.83,34.95,83.72,497.82
"48,715",20,Female,association_football,DI,104,"6,240",100.02,0,0,0,0,0.058,13.34,0,1,0,4.75,0.96,32.74,7.03
"48,715",20,Female,association_football,DI,100,"6,000","3,282.86",0,0,0,0,1.97,18.27,15,13,9.47,5.72,32.83,44.85,337.29
"48,715",20,Female,association_football,DI,70,"4,200","3,989.57",124,29.75,8,2,3.42,23.55,13,26,4.95,4.76,56.99,57.79,473.17
"48,715",20,Female,association_football,DI,95,"5,700","3,186.41",28.37,6.15,3,1,2.01,22.67,16,9,4.04,4.97,33.54,90.77,365.53
"48,715",20,Female,association_football,DI,90,"5,400","3,696.14",0,0,0,0,2.46,18.72,26,26,5.73,7.11,41.07,45.95,467.84
"48,715",20,Female,association_football,DI,90,"5,400","3,758.71",27.48,9.99,7,2,2.51,24.97,43,31,9.45,5.56,41.76,61.29,426.47
"48,715",20,Female,association_football,DI,90,"5,400","4,961.71",3.12,0,1,0,3.31,19.1,43,39,5.17,6.07,55.13,46.87,822.37
"48,715",20,Female,association_football,DI,80,"4,800","3,087.97",4.76,0,1,0,2.32,19.4,20,8,4.89,4.79,38.6,47.62,323.82
"48,715",20,Female,association_football,DI,99,"5,940","3,650.11",0,0,0,0,2.21,18.84,14,11,4.86,4.2,36.87,75.44,300.82
"48,715",20,Female,association_football,DI,116,"6,960","1,791.05",0,0,0,0,0.93,16.47,9,6,4.09,5.05,15.44,40.43,179.53
"48,715",20,Female,association_football,DI,100,"6,000","4,730.96",36.35,0,3,0,2.84,21.16,22,16,5.62,5.28,47.31,91.21,436.08
"48,715",20,Female,association_football,DI,90,"5,400",773.29,0,0,0,0,0.52,18.42,5,3,3.68,4.24,8.59,45.22,93.21
"48,715",20,Female,association_football,DI,105,"6,300","2,895.83",0,0,0,0,1.65,17.69,14,16,4.52,4.68,27.58,76.26,360.2
"48,715",20,Female,association_football,DI,60,"3,600","1,723.24",0,0,0,0,1.72,17.52,3,0,4.21,0,28.72,42.99,158.91
"48,715",20,Female,association_football,DI,120,"7,200","5,938.40",14.09,0,1,0,2.97,20.3,17,17,4.73,4.77,49.49,49.83,764.18
"48,715",20,Female,association_football,DI,123,"7,380","5,388.75",34.96,0,3,0,2.63,21.5,22,19,4.59,4.82,43.81,0,614.7
"48,715",20,Female,association_football,DI,105,"6,300","3,247.04",26.56,0,3,0,1.86,20.31,19,23,5.59,5.72,30.92,94.47,348.01
"48,715",20,Female,association_football,DI,75,"4,500",762.85,0,0,0,0,0.61,13.34,1,0,3.31,0,10.17,62.06,64.99
"48,715",20,Female,association_football,DI,90,"5,400","3,146.52",0,0,0,0,2.1,17.77,22,16,4.71,5.17,34.96,43.6,378.71
"48,715",20,Female,association_football,DI,78,"4,680","4,068.26",0,0,0,0,3.13,18.1,16,19,4.64,4.43,52.16,84.17,495.88
"48,715",20,Female,association_football,DI,100,"6,000","2,045.69",0,0,0,0,1.23,14.65,9,3,4.12,4.88,20.46,35.95,211.43
"48,715",20,Female,association_football,DI,110,"6,600","3,422.34",124.67,35.15,11,3,1.87,23.2,16,12,5.19,5.15,31.11,107.91,353.8
"49,054",21,Female,association_football,DI,60,"3,600","2,658.75",19.26,0,3,0,2.66,19.92,37,7,4.96,5.86,44.31,46.49,359.5
"49,054",21,Female,association_football,DI,111,"6,660","4,321.99",91.86,29.4,13,2,2.34,24.9,29,33,4.67,4.88,38.94,58.13,673.78
"49,054",21,Female,association_football,DI,112,"6,720","3,132.33",85.41,50.08,9,3,1.68,27.16,6,25,4,7.07,27.97,63.4,662.49
"49,054",21,Female,association_football,DI,115,"6,900","4,259.99",90.31,41.77,10,3,2.22,24.96,15,28,5.02,5.87,37.04,58.25,744.84
"49,054",21,Female,association_football,DI,53,"3,180","3,568.14",193.91,80.31,14,5,4.04,25.89,20,7,5.21,4.37,67.32,60.44,651.1
"49,054",21,Female,association_football,DI,75,"4,500","4,330.96",0,0,0,0,3.46,17.98,23,34,9.15,8.6,57.75,41.96,423.67
"49,054",21,Female,association_football,DI,75,"4,500","3,505.53",17.87,0,2,0,2.8,20.77,46,73,9.88,7.64,46.74,48.49,378.51
"49,054",21,Female,association_football,DI,75,"4,500","4,652.03",267.9,19.74,22,4,3.72,23.61,42,56,5.02,9.37,62.03,55.1,513.21
"49,054",21,Female,association_football,DI,106,"6,360","3,909.82",103.78,33.98,10,2,2.21,24.51,10,8,4.07,5.37,36.89,57.35,625.95
"49,054",21,Female,association_football,DI,70,"4,200","2,983.09",137.99,10.26,15,1,2.56,23.75,31,16,5.09,6.17,42.62,87.09,356.38
"49,054",21,Female,association_football,DI,100,"6,000","5,202.05",74.72,24.64,9,4,3.12,23.03,20,32,4.28,5.13,52.02,84.47,693.68
"49,054",21,Female,association_football,DI,107,"6,420","3,975.76",208.4,26.68,24,3,2.23,23.4,12,26,4.35,7.74,37.16,85.83,576.09
"49,054",21,Female,association_football,DI,87,"5,220","3,401.61",56.53,12.41,9,2,2.35,27.26,27,20,4.95,5.62,39.1,104.57,636.71
"49,054",21,Female,association_football,DI,97,"5,820","6,361.46",43.82,0,3,0,3.93,21.49,28,36,5.48,6.1,65.58,78.82,988.55
"49,054",21,Female,association_football,DI,105,"6,300","6,205.65",100.69,85.18,13,4,3.55,26.07,22,24,5.76,5.69,59.1,101.42,960.46
"49,054",21,Female,association_football,DI,94,"5,640","3,584.98",29.49,5.65,6,1,2.29,22.15,25,17,5.29,4.79,38.14,86.17,453.28
"49,054",21,Female,association_football,DI,97,"5,820","3,560.87",3.94,0,1,0,2.2,19.19,26,27,4.47,6.32,36.71,74.66,432.02
"49,054",21,Female,association_football,DI,104,"6,240","7,923.74",286.43,33.09,29,5,4.57,24.76,30,45,5.2,6.4,76.19,90.8,"1,284.16"
"49,054",21,Female,association_football,DI,105,"6,300","2,089.88",69.38,25.46,6,1,1.19,25.71,6,23,4.31,8.69,19.9,100.01,347.01
"49,054",21,Female,association_football,DI,65,"3,900","2,337.85",13.24,0,2,0,2.16,20.2,7,15,3.78,5.88,35.97,78.59,262.52
"49,054",21,Female,association_football,DI,109,"6,540","1,748.31",91.1,55.76,9,3,0.96,25.71,3,13,4.42,4.76,16.04,99.99,327.41
"49,054",21,Female,association_football,DI,78,"4,680","3,376.11",26.04,0,3,0,2.6,20.75,22,25,5.31,5.46,43.28,80.71,489.6
"49,054",21,Female,association_football,DI,61,"3,660","2,945.83",19.32,0,4,0,2.9,19.88,24,17,5.16,4.86,48.29,80.86,426.27
"49,054",21,Female,association_football,DI,109,"6,540","5,046.87",179.25,35.56,18,4,2.78,23.86,15,24,4.59,6.1,46.3,87.5,757.82
"49,054",21,Female,association_football,DI,100,"6,000","1,574.60",34.6,45.73,6,2,0.94,24.1,2,6,3.52,6.85,15.75,98.03,223.45
"49,054",21,Female,association_football,DI,93,"5,580","3,905.47",165.47,8.43,13,2,2.52,22.57,15,28,4.58,6.71,41.99,91.78,703.13
"49,054",21,Female,association_football,DI,75,"4,500","2,740.63",23.17,0,2,0,2.19,20.84,33,19,4.82,6.36,36.54,84.76,315.04
"49,054",21,Female,association_football,DI,66,"3,960","2,290.95",7.29,0,1,0,2.08,20.33,10,6,3.99,4.3,34.71,82.67,343.44
"49,054",21,Female,association_football,DI,60,"3,600","2,433.62",7.41,0,1,0,2.43,19.47,14,6,4.92,4.51,40.56,79.19,274.52
"49,054",21,Female,association_football,DI,108,"6,480","4,341.27",98.87,33.37,14,3,2.41,24.43,13,18,4.8,7,40.2,99.37,648.81
"49,054",21,Female,association_football,DI,83,"4,980","3,110.61",44.02,0,2,0,2.25,22.92,21,19,5.46,5.36,37.48,93.22,502.29
"49,054",21,Female,association_football,DI,90,"5,400","3,536.11",72.51,23.13,8,2,2.36,24.59,11,16,3.78,6.33,39.29,105.38,532.91
"49,054",21,Female,association_football,DI,83,"4,980","2,791.67",10.63,0,1,0,2.02,20.78,28,31,4.83,6.1,33.63,89.04,369.13
"49,054",21,Female,association_football,DI,120,"7,200","5,095.71",118.63,23.06,16,3,2.55,23.33,29,38,5.26,6.19,42.46,57.11,745.36
"49,054",21,Female,association_football,DI,62,"3,720","2,222.55",5.35,0,1,0,2.15,19.31,18,7,4.82,4.92,35.85,82.77,287.23
"49,054",21,Female,association_football,DI,95,"5,700","2,531.38",0,0,0,0,1.6,17.79,20,3,4.67,8.79,26.65,76.26,235.06
"49,054",21,Female,association_football,DI,100,"6,000","4,760.74",88.22,0,8,0,2.86,21.45,12,19,4.14,5.65,47.61,91.92,759.35
"49,054",21,Female,association_football,DI,110,"6,600","4,244.21",48.23,0,5,0,2.32,21.75,32,20,5.72,5.14,38.58,93.22,560.85
"49,054",21,Female,association_football,DI,120,"7,200","5,236.72",32.86,7.88,5,1,2.62,23.2,34,25,4.79,5.02,43.64,99.44,640.57
"49,054",21,Female,association_football,DI,65,"3,900","3,118.80",37.67,0,4,0,2.88,22.01,25,22,4.87,5.39,47.98,80.73,431.85
"49,054",21,Female,association_football,DI,95,"5,700","4,325.08",99.72,11.31,11,1,2.73,23.83,47,27,5.01,6.6,45.53,92.71,659.53
"49,054",21,Female,association_football,DI,55,"3,300","2,939.65",23.2,0,3,0,3.21,20.43,10,6,4.82,5.53,53.45,50,333.16
"49,054",21,Female,association_football,DI,60,"3,600","2,244.13",55.87,0,8,0,2.24,20.81,16,17,4.96,4.82,37.4,76.32,281.46
"49,054",21,Female,association_football,DI,60,"3,600","2,173.53",0,0,0,0,2.17,17.21,21,16,5.32,5.18,36.23,63.12,239.78
"49,054",21,Female,association_football,DI,106,"6,360","3,213.05",13.08,9.72,3,1,1.82,23.76,12,22,5.21,6.2,30.31,87.16,516.77
"49,054",21,Female,association_football,DI,111,"6,660","5,308.61",57.27,15.13,6,1,2.87,23.12,17,24,4.51,6.17,47.83,84.78,859.01
"49,054",21,Female,association_football,DI,75,"4,500","4,712.34",144.71,0,17,0,3.77,22.27,43,38,5.77,5.75,62.83,51.99,472.27
"49,054",21,Female,association_football,DI,60,"3,600","2,353.44",25.54,0,3,0,2.35,20.62,19,14,4.75,6.07,39.22,75.62,317.34
"49,054",21,Female,association_football,DI,108,"6,480","3,632.63",80.04,4.57,6,1,2.02,22.54,17,16,4.62,6.83,33.64,82.66,639.48
"49,054",21,Female,association_football,DI,110,"6,600","3,761.34",103.82,0,11,0,2.05,21.98,12,20,4.42,5.88,34.19,80.62,560.38
"49,054",21,Female,association_football,DI,75,"4,500","3,147.88",4.38,0,1,0,2.52,19.42,17,15,4.68,4.3,41.97,71.24,406.44
"49,054",21,Female,association_football,DI,60,"3,600","2,447.82",4.26,0,1,0,2.45,19.91,16,14,5.09,6.64,40.8,73.03,418.77
"49,054",21,Female,association_football,DI,111,"6,660","3,496.01",44.52,40.32,6,3,1.89,24.97,14,16,4.58,4.94,31.5,58.29,538.82
"49,054",21,Female,association_football,DI,75,"4,500","2,423.69",130.18,0,13,0,1.94,21.18,18,10,5.36,4.42,32.32,77.68,330.62
"49,054",21,Female,association_football,DI,112,"6,720","4,967.62",125.74,14.51,15,2,2.66,23.38,18,29,5.08,5.94,44.35,85.76,792.74
"49,054",21,Female,association_football,DI,60,"3,600","1,132",0,0,0,0,1.13,11.9,4,3,4.24,3.64,18.87,43.65,196.58
"49,054",21,Female,association_football,DI,60,"3,600","1,241.40",6.75,884.21,1,21,1.24,42.84,0,1,0,2.34,20.69,157.14,255.47
"49,372",18,Female,association_football,DI,120,"7,200","1,719.13",2.99,0,1,0,0.86,19.12,21,19,4.54,5.15,14.33,44.93,255.09
"49,372",18,Female,association_football,DI,90,"5,400","6,125.23",97.11,11.52,15,2,4.08,23.04,43,38,5.29,5.29,68.06,54.15,"1,119.40"
"49,372",18,Female,association_football,DI,120,"7,200","2,127.10",0,0,0,0,1.06,17.73,26,20,8.55,9.65,17.73,41.67,839.83
"49,372",18,Female,association_football,DI,90,"5,400","1,150.83",0,0,0,0,0.77,18.61,5,1,4.04,3.81,12.79,43.75,187.22
"49,372",18,Female,association_football,DI,120,"7,200","3,788.80",131.03,51.84,18,8,1.89,24.3,27,29,5.99,6.23,31.57,57.12,647.26
"49,372",18,Female,association_football,DI,120,"7,200","5,211.91",116.44,57.33,12,5,2.61,25.52,40,35,4.84,5.23,43.43,59.99,816.46
"49,372",18,Female,association_football,DI,120,"7,200","1,116.11",0,0,0,0,0.56,13.28,3,1,4.63,3.06,9.3,31.22,164.44
"49,372",18,Female,association_football,DI,120,"7,200","2,549.05",125.4,5.24,12,1,1.27,23.04,24,16,5.53,6.22,21.24,54.15,422.56
"49,372",18,Female,association_football,DI,120,"7,200","2,153.11",4.83,0,1,0,1.08,21.35,23,12,5.18,4.73,17.94,50.18,450.11
"49,372",18,Female,association_football,DI,90,"5,400","6,851.17",163.94,73.08,19,8,4.57,25.31,57,63,5.01,5.8,76.12,59.49,"1,275.43"
"49,372",18,Female,association_football,DI,120,"7,200",276.65,0,0,0,0,0.14,7.99,0,0,0,0,2.31,18.78,27.01
"49,372",18,Female,association_football,DI,90,"5,400","5,258.55",67.13,0,7,0,3.51,22.5,27,26,4.91,5.44,58.43,52.89,858.25
"49,372",18,Female,association_football,DI,120,"7,200","7,534.43",51.76,64.15,9,2,3.77,27.2,47,60,5.25,6.08,62.79,63.94,"1,062.53"
"49,372",18,Female,association_football,DI,90,"5,400","7,863.86",273.78,139.73,38,15,5.24,25.24,59,63,5.73,6.25,87.38,59.32,"1,436.91"
"49,372",18,Female,association_football,DI,90,"5,400","1,574.25",5.42,0,1,0,1.05,19.25,9,2,5,4.34,17.49,45.25,200.9
"49,372",18,Female,association_football,DI,90,"5,400","5,538.19",168.11,60.81,21,6,3.69,26.51,43,40,5.96,5.2,61.54,62.31,954.74
"49,372",18,Female,association_football,DI,120,"7,200","3,041.95",9.56,0,2,0,1.52,19.59,18,12,5.65,5.47,25.35,46.06,442.17
"49,372",18,Female,association_football,DI,120,"7,200","6,616.54",78.41,0,12,0,3.31,22.34,62,63,7.91,6.38,55.14,52.51,"1,255.14"
"49,372",18,Female,association_football,DI,90,"5,400","7,282.51",177.21,64.47,18,9,4.86,24.96,42,48,5.28,5.69,80.92,58.66,"1,260.87"
"49,372",18,Female,association_football,DI,120,"7,200","2,832.40",39.43,0,3,0,1.42,21.84,13,11,4.68,4.91,23.6,53.46,291.32
"49,372",18,Female,association_football,DI,120,"7,200","10,379.39",168.03,10.89,13,1,5.19,23.15,64,58,5,5.53,86.49,56.67,"1,679.06"
"49,372",18,Female,association_football,DI,120,"7,200","5,853.24",169.18,"1,301.22",17,46,2.93,42.54,57,26,6.51,7.93,48.78,104.13,907.28
"49,372",18,Female,association_football,DI,120,"7,200",337.29,0,0,0,0,0.17,5.35,0,0,0,0,2.81,13.1,18.86
"49,372",18,Female,association_football,DI,120,"7,200","6,786.97",64.82,22.11,7,3,3.39,23.72,30,25,5.12,4.98,56.56,58.05,"1,048.20"
"49,372",18,Female,association_football,DI,120,"7,200",456.31,0,0,0,0,0.23,8.22,0,0,0,0,3.8,20.13,41.22
"49,372",18,Female,association_football,DI,90,"5,400","5,903.75",169.76,52.15,18,5,3.94,24.52,27,49,5.88,6.55,65.6,60.01,"1,102.93"
"49,372",18,Female,association_football,DI,120,"7,200","5,940.18",21.82,0,4,0,2.97,20.46,28,28,4.6,5.96,49.5,50.07,924.26
"49,372",18,Female,association_football,DI,90,"5,400","6,348.96",138.91,16.72,15,3,4.23,23.13,27,39,4.59,6.33,70.54,56.6,"1,160.35"
"49,372",18,Female,association_football,DI,90,"5,400","3,841.95",38.44,0,4,0,2.56,22.2,27,23,4.89,4.62,42.69,54.35,607.69
"49,372",18,Female,association_football,DI,120,"7,200","2,657.46",200.65,"1,826.62",22,35,1.33,40.86,1,3,2.91,3.3,22.15,143.58,452.05
"49,372",18,Female,association_football,DI,120,"7,200",488.79,0,0,0,0,0.24,12.79,0,0,0,0,4.07,31.31,37.5
"49,372",18,Female,association_football,DI,90,"5,400","9,267.53",257.67,94.4,27,5,6.18,25.88,41,54,4.98,6.49,102.97,63.34,"1,634.45"
"49,372",18,Female,association_football,DI,85,"5,100","3,174.86",35.61,0,4,0,2.24,22.18,16,5,4.5,4.05,37.35,54.28,485.02
